# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_mol_dimerarea.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"dimerarea-MOL"
"145620.0";"0.2717831"
"145630.0";"0.2629562"
"145640.0";"0.2977262"
"145650.0";"0.305231"
"145660.0";"0.2838611"
"145670.0";"0.3065767"
"145680.0";"0.2951476"
"145690.0";"0.3436917"
"145700.0";"0.2916254"
"145710.0";"0.3014317"
"145720.0";"0.2770016"
"145730.0";"0.3207694"
"145740.0";"0.3073189"
"145750.0";"0.2837485"
"145760.0";"0.2814055"
"145770.0";"0.2710221"
"145780.0";"0.3004132"
"145790.0";"0.2733883"
"145800.0";"0.2788059"
"145810.0";"0.2663645"
"145820.0";"0.2779981"
"145830.0";"0.2880056"
"145840.0";"0.252921"
"145850.0";"0.2948256"
"145860.0";"0.27931"
"145870.0";"0.2886336"
"145880.0";"0.2756851"
"145890.0";"0.3106009"
"145900.0";"0.3135694"
"145910.0";"0.2554407"
"145920.0";"0.2996844"
"145930.0";"0.3369303"
"145940.0";"0.2710019"
"145950.0";"0.2380988"
"145960.0";"0.2614539"
"145970.0";"0.2866954"
"145980.0";"0.2583196"
"145990.0";"0.2893406"
"146000.0";"0.2773695"
"146010.0";"0.3217283"
"146020.0";"0.2919758"
"146030.0";"0.2729124"
"146040.0";"0.2777662"
"146050.0";"0.3249015"
"146060.0";"0.2867998"
"146070.0";"0.2836756"
"146080.0";"0.2393552"
"146090.0";"0.3176743"
"146100.0";"0.2588149"
"146110.0";"0.2718547"
"146120.0";"0.3153697"
"146130.0";"0.284867"
"146140.0";"0.2666477"
"146150.0";"0.2867298"
"146160.0";"0.2533476"
"146170.0";"0.2570077"
"146180.0";"0.2844663"
"146190.0";"0.2703626"
"146200.0";"0.3200595"
"146210.0";"0.292993"
"146220.0";"0.2657834"
"146230.0";"0.3230945"
"146240.0";"0.2893459"
"146250.0";"0.3203642"
"146260.0";"0.2620747"
"146270.0";"0.3047803"
"146280.0";"0.2634199"
"146290.0";"0.305964"
"146300.0";"0.3281375"
"146310.0";"0.3265897"
"146320.0";"0.3665145"
"146330.0";"0.3006427"
"146340.0";"0.3370385"
"146350.0";"0.2704811"
"146360.0";"0.2707654"
"146370.0";"0.3465558"
"146380.0";"0.2827388"
"146390.0";"0.2581258"
"146400.0";"0.2560198"
"146410.0";"0.3022817"
"146420.0";"0.2713762"
"146430.0";"0.3126757"
"146440.0";"0.2673519"
"146450.0";"0.3079287"
"146460.0";"0.2777102"
"146470.0";"0.2695051"
"146480.0";"0.2606013"
"146490.0";"0.2690521"
"146500.0";"0.3734516"
"146510.0";"0.3075452"
"146520.0";"0.2783327"
"146530.0";"0.2712454"
"146540.0";"0.2801252"
"146550.0";"0.2754252"
"146560.0";"0.302698"
"146570.0";"0.2682496"
"146580.0";"0.2871952"
"146590.0";"0.2845928"
"146600.0";"0.2531303"
"146610.0";"0.2627569"
"146620.0";"0.2727068"
"146630.0";"0.2667245"
"146640.0";"0.3085806"
"146650.0";"0.3127249"
"146660.0";"0.278584"
"146670.0";"0.3149427"
"146680.0";"0.3989887"
"146690.0";"0.2965904"
"146700.0";"0.2619159"
"146710.0";"0.268879"
"146720.0";"0.2756338"
"146730.0";"0.247681"
"146740.0";"0.314873"
"146750.0";"0.2508824"
"146760.0";"0.2886833"
"146770.0";"0.2553687"
"146780.0";"0.2462538"
"146790.0";"0.2703424"
"146800.0";"0.2864767"
"146810.0";"0.2717094"
"146820.0";"0.3086975"
"146830.0";"0.2893493"
"146840.0";"0.3090549"
"146850.0";"0.2604457"
"146860.0";"0.2931498"
"146870.0";"0.2977603"
"146880.0";"0.253937"
"146890.0";"0.3031881"
"146900.0";"0.2526416"
"146910.0";"0.2798733"
"146920.0";"0.3790699"
"146930.0";"0.3121309"
"146940.0";"0.3264873"
"146950.0";"0.2996632"
"146960.0";"0.2879947"
"146970.0";"0.2959224"
"146980.0";"0.2241896"
"146990.0";"0.2467955"
"147000.0";"0.2102761"
"147010.0";"0.2245772"
"147020.0";"0.2442232"
"147030.0";"0.2633668"
"147040.0";"0.2504813"
"147050.0";"0.2758115"
"147060.0";"0.2638219"
"147070.0";"0.2603751"
"147080.0";"0.224239"
"147090.0";"0.2309456"
"147100.0";"0.2249908"
"147110.0";"0.2900844"
"147120.0";"0.2448634"
"147130.0";"0.2327767"
"147140.0";"0.2541911"
"147150.0";"0.3114449"
"147160.0";"0.2652001"
"147170.0";"0.2887281"
"147180.0";"0.2436803"
"147190.0";"0.2552859"
"147200.0";"0.2157083"
"147210.0";"0.2492991"
"147220.0";"0.2455767"
"147230.0";"0.2548492"
"147240.0";"0.290706"
"147250.0";"0.2434008"
"147260.0";"0.2550509"
"147270.0";"0.2938809"
"147280.0";"0.2644639"
"147290.0";"0.2501899"
"147300.0";"0.2638863"
"147310.0";"0.2431914"
"147320.0";"0.2942398"
"147330.0";"0.3036361"
"147340.0";"0.2938198"
"147350.0";"0.2774422"
"147360.0";"0.3207544"
"147370.0";"0.3561275"
"147380.0";"0.3216489"
"147390.0";"0.2665596"
"147400.0";"0.2710021"
"147410.0";"0.29462"
"147420.0";"0.2353382"
"147430.0";"0.3042845"
"147440.0";"0.2327594"
"147450.0";"0.2604862"
"147460.0";"0.2620383"
"147470.0";"0.2552038"
"147480.0";"0.2446488"
"147490.0";"0.2723324"
"147500.0";"0.2739451"
"147510.0";"0.2993345"
"147520.0";"0.2779964"
"147530.0";"0.2029804"
"147540.0";"0.2328814"
"147550.0";"0.2715105"
"147560.0";"0.2862553"
"147570.0";"0.2788493"
"147580.0";"0.259424"
"147590.0";"0.2858689"
"147600.0";"0.3213162"
"147610.0";"0.2373521"
"147620.0";"0.2354953"
"147630.0";"0.2795587"
"147640.0";"0.2549194"
"147650.0";"0.262431"
"147660.0";"0.2543012"
"147670.0";"0.2493369"
"147680.0";"0.2738225"
"147690.0";"0.2836986"
"147700.0";"0.2882288"
"147710.0";"0.2933277"
"147720.0";"0.2157429"
"147730.0";"0.304113"
"147740.0";"0.3273683"
"147750.0";"0.2448571"
"147760.0";"0.2612299"
"147770.0";"0.2618875"
"147780.0";"0.3551353"
"147790.0";"0.2860068"
"147800.0";"0.2771804"
"147810.0";"0.2914321"
"147820.0";"0.3031322"
"147830.0";"0.2684211"
"147840.0";"0.2345168"
"147850.0";"0.2653868"
"147860.0";"0.3543812"
"147870.0";"0.4085546"
"147880.0";"0.4281425"
"147890.0";"0.3452725"
"147900.0";"0.3644452"
"147910.0";"0.2455198"
"147920.0";"0.2496076"
"147930.0";"0.3184148"
"147940.0";"0.323317"
"147950.0";"0.2795335"
"147960.0";"0.2457657"
"147970.0";"0.2925836"
"147980.0";"0.2561113"
"147990.0";"0.2657782"
"148000.0";"0.2812223"
"148010.0";"0.2626062"
"148020.0";"0.2731522"
"148030.0";"0.2528042"
"148040.0";"0.2285131"
"148050.0";"0.2578273"
"148060.0";"0.2955624"
"148070.0";"0.2547352"
"148080.0";"0.2577674"
"148090.0";"0.2884453"
"148100.0";"0.2783772"
"148110.0";"0.2556736"
"148120.0";"0.2452141"
"148130.0";"0.2304128"
"148140.0";"0.277883"
"148150.0";"0.2455077"
"148160.0";"0.2701722"
"148170.0";"0.2861835"
"148180.0";"0.3070552"
"148190.0";"0.2379076"
"148200.0";"0.2379958"
"148210.0";"0.31136"
"148220.0";"0.2897863"
"148230.0";"0.2751379"
"148240.0";"0.3327388"
"148250.0";"0.2955758"
"148260.0";"0.2426398"
"148270.0";"0.2488572"
"148280.0";"0.2736952"
"148290.0";"0.2370697"
"148300.0";"0.2517239"
"148310.0";"0.3131353"
"148320.0";"0.3453377"
"148330.0";"0.2638277"
"148340.0";"0.2617748"
"148350.0";"0.2891991"
"148360.0";"0.2512644"
"148370.0";"0.2910017"
"148380.0";"0.2258957"
"148390.0";"0.2664489"
"148400.0";"0.2789428"
"148410.0";"0.2618204"
"148420.0";"0.2510993"
"148430.0";"0.2434297"
"148440.0";"0.268122"
"148450.0";"0.28259"
"148460.0";"0.2783037"
"148470.0";"0.3247063"
"148480.0";"0.3446591"
"148490.0";"0.3102406"
"148500.0";"0.2396851"
"148510.0";"0.2312765"
"148520.0";"0.2792738"
"148530.0";"0.261857"
"148540.0";"0.3321224"
"148550.0";"0.2982638"
"148560.0";"0.3595515"
"148570.0";"0.3679537"
"148580.0";"0.3249401"
"148590.0";"0.3220527"
"148600.0";"0.3629691"
"148610.0";"0.2890416"
"148620.0";"0.3680305"
"148630.0";"0.3126435"
"148640.0";"0.2760981"
"148650.0";"0.3331214"
"148660.0";"0.2552647"
"148670.0";"0.2485576"
"148680.0";"0.2626805"
"148690.0";"0.2506574"
"148700.0";"0.2513127"
"148710.0";"0.2334568"
"148720.0";"0.262781"
"148730.0";"0.277586"
"148740.0";"0.254252"
"148750.0";"0.257383"
"148760.0";"0.2637783"
"148770.0";"0.2537428"
"148780.0";"0.2974776"
"148790.0";"0.2540416"
"148800.0";"0.2979427"
"148810.0";"0.4262028"
"148820.0";"0.2846297"
"148830.0";"0.2961858"
"148840.0";"0.2902908"
"148850.0";"0.2672869"
"148860.0";"0.2892226"
"148870.0";"0.2674336"
"148880.0";"0.2800607"
"148890.0";"0.2546999"
"148900.0";"0.287487"
"148910.0";"0.2657709"
"148920.0";"0.3083801"
"148930.0";"0.2712879"
"148940.0";"0.298891"
"148950.0";"0.3081766"
"148960.0";"0.3099693"
"148970.0";"0.2884405"
"148980.0";"0.2998562"
"148990.0";"0.2913525"
"149000.0";"0.2908147"
"149010.0";"0.2714577"
"149020.0";"0.2556152"
"149030.0";"0.303492"
"149040.0";"0.2780094"
"149050.0";"0.2769713"
"149060.0";"0.2539018"
"149070.0";"0.2866462"
"149080.0";"0.2519246"
"149090.0";"0.2574739"
"149100.0";"0.2902906"
"149110.0";"0.2854491"
"149120.0";"0.2648131"
"149130.0";"0.3033844"
"149140.0";"0.2603436"
"149150.0";"0.267972"
"149160.0";"0.2489461"
"149170.0";"0.2490803"
"149180.0";"0.2824464"
"149190.0";"0.2995832"
"149200.0";"0.2878024"
"149210.0";"0.2815265"
"149220.0";"0.2527685"
"149230.0";"0.2929607"
"149240.0";"0.2589616"
"149250.0";"0.3149633"
"149260.0";"0.280403"
"149270.0";"0.2635013"
"149280.0";"0.2852401"
"149290.0";"0.2958595"
"149300.0";"0.2447282"
"149310.0";"0.3000014"
"149320.0";"0.2408608"
"149330.0";"0.2681847"
"149340.0";"0.2896121"
"149350.0";"0.2578585"
"149360.0";"0.2308093"
"149370.0";"0.2557389"
"149380.0";"0.2781042"
"149390.0";"0.2657928"
"149400.0";"0.3056353"
"149410.0";"0.299343"
"149420.0";"0.2731844"
"149430.0";"0.2909574"
"149440.0";"0.2946343"
"149450.0";"0.2863458"
"149460.0";"0.2730776"
"149470.0";"0.3919553"
"149480.0";"0.259764"
"149490.0";"0.2992004"
"149500.0";"0.2748257"
"149510.0";"0.2674379"
"149520.0";"0.2359879"
"149530.0";"0.2910503"
"149540.0";"0.2807649"
"149550.0";"0.3238598"
"149560.0";"0.2588163"
"149570.0";"0.3180834"
"149580.0";"0.311859"
"149590.0";"0.2783334"
"149600.0";"0.262522"
"149610.0";"0.2680968"
"149620.0";"0.3038585"
"149630.0";"0.2774785"
"149640.0";"0.2575461"
"149650.0";"0.2542142"
"149660.0";"0.2494675"
"149670.0";"0.2823424"
"149680.0";"0.2889446"
"149690.0";"0.2737557"
"149700.0";"0.2404849"
"149710.0";"0.2698626"
"149720.0";"0.2689292"
"149730.0";"0.2803587"
"149740.0";"0.2836282"
"149750.0";"0.2948539"
"149760.0";"0.3373634"
"149770.0";"0.2755031"
"149780.0";"0.3003778"
"149790.0";"0.3017893"
"149800.0";"0.2811033"
"149810.0";"0.269579"
"149820.0";"0.2723546"
"149830.0";"0.2402068"
"149840.0";"0.2931806"
"149850.0";"0.2768933"
"149860.0";"0.3053453"
"149870.0";"0.2498815"
"149880.0";"0.3106463"
"149890.0";"0.2399835"
"149900.0";"0.2731409"
"149910.0";"0.2554325"
"149920.0";"0.2642087"
"149930.0";"0.2865678"
"149940.0";"0.2642314"
"149950.0";"0.3251366"
"149960.0";"0.29353"
"149970.0";"0.2564754"
"149980.0";"0.2839335"
"149990.0";"0.3038307"
"150000.0";"0.2754553"
"150010.0";"0.287231"
"150020.0";"0.285505"
"150030.0";"0.2520696"
"150040.0";"0.2936971"
"150050.0";"0.2782555"
"150060.0";"0.242571"
"150070.0";"0.2941259"
"150080.0";"0.2951778"
"150090.0";"0.2638052"
"150100.0";"0.2638504"
"150110.0";"0.3346524"
"150120.0";"0.2907507"
"150130.0";"0.2488953"
"150140.0";"0.254232"
"150150.0";"0.2701205"
"150160.0";"0.2881351"
"150170.0";"0.2494414"
"150180.0";"0.2702925"
"150190.0";"0.2872422"
"150200.0";"0.2737007"
"150210.0";"0.2929917"
"150220.0";"0.277581"
"150230.0";"0.2966652"
"150240.0";"0.2611152"
"150250.0";"0.2415382"
"150260.0";"0.2614305"
"150270.0";"0.2754114"
"150280.0";"0.2547001"
"150290.0";"0.2641309"
"150300.0";"0.3161276"
"150310.0";"0.2577489"
"150320.0";"0.2420514"
"150330.0";"0.3061406"
"150340.0";"0.2977953"
"150350.0";"0.3503642"
"150360.0";"0.2941259"
"150370.0";"0.2647472"
"150380.0";"0.2783"
"150390.0";"0.2540984"
"150400.0";"0.2670685"
"150410.0";"0.2409878"
"150420.0";"0.3345802"
"150430.0";"0.233221"
"150440.0";"0.2535838"
"150450.0";"0.2777806"
"150460.0";"0.2716138"
"150470.0";"0.2537495"
"150480.0";"0.2305581"
"150490.0";"0.2706696"
"150500.0";"0.24084"
"150510.0";"0.2540435"
"150520.0";"0.2580352"
"150530.0";"0.3131464"
"150540.0";"0.3151137"
"150550.0";"0.2933137"
"150560.0";"0.2763675"
"150570.0";"0.3095954"
"150580.0";"0.2808306"
"150590.0";"0.2351934"
"150600.0";"0.2790148"
"150610.0";"0.3150837"
"150620.0";"0.2480423"
"150630.0";"0.2559077"
"150640.0";"0.2694255"
"150650.0";"0.2767923"
"150660.0";"0.2811565"
"150670.0";"0.3096757"
"150680.0";"0.2935683"
"150690.0";"0.2933849"
"150700.0";"0.3093834"
"150710.0";"0.2807457"
"150720.0";"0.3489929"
"150730.0";"0.2513922"
"150740.0";"0.2455221"
"150750.0";"0.2831275"
"150760.0";"0.2681437"
"150770.0";"0.2587785"
"150780.0";"0.2432712"
"150790.0";"0.2857184"
"150800.0";"0.3041219"
"150810.0";"0.2750039"
"150820.0";"0.2744707"
"150830.0";"0.2960219"
"150840.0";"0.2536417"
"150850.0";"0.2905457"
"150860.0";"0.2851138"
"150870.0";"0.328813"
"150880.0";"0.2338883"
"150890.0";"0.2681752"
"150900.0";"0.2692841"
"150910.0";"0.3068257"
"150920.0";"0.2862763"
"150930.0";"0.2838112"
"150940.0";"0.278385"
"150950.0";"0.2689833"
"150960.0";"0.267382"
"150970.0";"0.2923306"
"150980.0";"0.2574372"
"150990.0";"0.2642079"
"151000.0";"0.2659867"
"151010.0";"0.2865558"
"151020.0";"0.2600274"
"151030.0";"0.2955775"
"151040.0";"0.3030132"
"151050.0";"0.2653358"
"151060.0";"0.2707823"
"151070.0";"0.2601114"
"151080.0";"0.2857217"
"151090.0";"0.2721398"
"151100.0";"0.2663038"
"151110.0";"0.2640562"
"151120.0";"0.2799662"
"151130.0";"0.2657548"
"151140.0";"0.3183666"
"151150.0";"0.3565401"
"151160.0";"0.293492"
"151170.0";"0.3064069"
"151180.0";"0.225193"
"151190.0";"0.3347096"
"151200.0";"0.2743248"
"151210.0";"0.2877968"
"151220.0";"0.3156048"
"151230.0";"0.2624764"
"151240.0";"0.3078931"
"151250.0";"0.280183"
"151260.0";"0.2905"
"151270.0";"0.2516362"
"151280.0";"0.2760088"
"151290.0";"0.290857"
"151300.0";"0.2463918"
"151310.0";"0.2439305"
"151320.0";"0.285299"
"151330.0";"0.2780523"
"151340.0";"0.291846"
"151350.0";"0.2836299"
"151360.0";"0.2763838"
"151370.0";"0.3030379"
"151380.0";"0.2687208"
"151390.0";"0.2798482"
"151400.0";"0.2654548"
"151410.0";"0.2899469"
"151420.0";"0.2704315"
"151430.0";"0.3075893"
"151440.0";"0.2662275"
"151450.0";"0.2508648"
"151460.0";"0.2708412"
"151470.0";"0.278191"
"151480.0";"0.2404843"
"151490.0";"0.256074"
"151500.0";"0.2853678"
"151510.0";"0.2778592"
"151520.0";"0.2988158"
"151530.0";"0.3071552"
"151540.0";"0.328441"
"151550.0";"0.2958189"
"151560.0";"0.2164761"
"151570.0";"0.2675466"
"151580.0";"0.2791238"
"151590.0";"0.289899"
"151600.0";"0.2673525"
"151610.0";"0.3268088"
"151620.0";"0.2802449"
"151630.0";"0.2973481"
"151640.0";"0.3318236"
"151650.0";"0.280259"
"151660.0";"0.2811566"
"151670.0";"0.2885466"
"151680.0";"0.2625453"
"151690.0";"0.2615516"
"151700.0";"0.3112335"
"151710.0";"0.2479637"
"151720.0";"0.2554229"
"151730.0";"0.2833829"
"151740.0";"0.3230007"
"151750.0";"0.3403377"
"151760.0";"0.3082158"
"151770.0";"0.3339136"
"151780.0";"0.2774619"
"151790.0";"0.2544405"
"151800.0";"0.2940767"
"151810.0";"0.2920013"
"151820.0";"0.2756898"
"151830.0";"0.2857867"
"151840.0";"0.311979"
"151850.0";"0.2569449"
"151860.0";"0.2311318"
"151870.0";"0.2785142"
"151880.0";"0.3121423"
"151890.0";"0.2507585"
"151900.0";"0.272092"
"151910.0";"0.2919383"
"151920.0";"0.2600423"
"151930.0";"0.2827407"
"151940.0";"0.2612388"
"151950.0";"0.2577632"
"151960.0";"0.2494972"
"151970.0";"0.2481228"
"151980.0";"0.2688144"
"151990.0";"0.2712451"
"152000.0";"0.2977941"
"152010.0";"0.2349978"
"152020.0";"0.2825348"
"152030.0";"0.2869166"
"152040.0";"0.2616406"
"152050.0";"0.2819236"
"152060.0";"0.2800087"
"152070.0";"0.2660244"
"152080.0";"0.2786108"
"152090.0";"0.2466759"
"152100.0";"0.2507168"
"152110.0";"0.2899017"
"152120.0";"0.3082302"
"152130.0";"0.2635774"
"152140.0";"0.2757482"
"152150.0";"0.2853105"
"152160.0";"0.3357348"
"152170.0";"0.2813267"
"152180.0";"0.2998347"
"152190.0";"0.2574493"
"152200.0";"0.2682732"
"152210.0";"0.2735415"
"152220.0";"0.2829648"
"152230.0";"0.2934483"
"152240.0";"0.2500581"
"152250.0";"0.3025048"
"152260.0";"0.3080832"
"152270.0";"0.266687"
"152280.0";"0.2789606"
"152290.0";"0.2910151"
"152300.0";"0.2672592"
"152310.0";"0.343006"
"152320.0";"0.2958411"
"152330.0";"0.2924129"
"152340.0";"0.2815772"
"152350.0";"0.2543974"
"152360.0";"0.2924285"
"152370.0";"0.2931865"
"152380.0";"0.2915543"
"152390.0";"0.2767031"
"152400.0";"0.3173024"
"152410.0";"0.270653"
"152420.0";"0.2584106"
"152430.0";"0.3006675"
"152440.0";"0.27385"
"152450.0";"0.2850463"
"152460.0";"0.3109541"
"152470.0";"0.310306"
"152480.0";"0.3007737"
"152490.0";"0.267743"
"152500.0";"0.2891781"
"152510.0";"0.2592176"
"152520.0";"0.3007606"
"152530.0";"0.2387903"
"152540.0";"0.2632373"
"152550.0";"0.2496358"
"152560.0";"0.2072387"
"152570.0";"0.2351003"
"152580.0";"0.3088088"
"152590.0";"0.2347548"
"152600.0";"0.2830563"
"152610.0";"0.2661788"
"152620.0";"0.2625182"
"152630.0";"0.2809999"
"152640.0";"0.2666573"
"152650.0";"0.2466601"
"152660.0";"0.3277273"
"152670.0";"0.2546586"
"152680.0";"0.2583505"
"152690.0";"0.2922485"
"152700.0";"0.2587083"
"152710.0";"0.3791567"
"152720.0";"0.3109795"
"152730.0";"0.335909"
"152740.0";"0.2607832"
"152750.0";"0.2716082"
"152760.0";"0.3143598"
"152770.0";"0.2876198"
"152780.0";"0.2866375"
"152790.0";"0.27466"
"152800.0";"0.2540438"
"152810.0";"0.2675088"
"152820.0";"0.312176"
"152830.0";"0.3266018"
"152840.0";"0.2656692"
"152850.0";"0.2767923"
"152860.0";"0.2533871"
"152870.0";"0.2904924"
"152880.0";"0.2713269"
"152890.0";"0.2911458"
"152900.0";"0.2583719"
"152910.0";"0.2680097"
"152920.0";"0.2752979"
"152930.0";"0.2838184"
"152940.0";"0.2489214"
"152950.0";"0.2785425"
"152960.0";"0.2612695"
"152970.0";"0.2963008"
"152980.0";"0.2599965"
"152990.0";"0.2841288"
"153000.0";"0.2727306"
"153010.0";"0.2788633"
"153020.0";"0.3631712"
"153030.0";"0.2782386"
"153040.0";"0.2895623"
"153050.0";"0.2866984"
"153060.0";"0.2921265"
"153070.0";"0.2730087"
"153080.0";"0.2726902"
"153090.0";"0.2861717"
"153100.0";"0.2644859"
"153110.0";"0.288792"
"153120.0";"0.2418454"
"153130.0";"0.2628705"
"153140.0";"0.3391199"
"153150.0";"0.2963212"
"153160.0";"0.2991073"
"153170.0";"0.284271"
"153180.0";"0.261732"
"153190.0";"0.2922601"
"153200.0";"0.2872525"
"153210.0";"0.2704921"
"153220.0";"0.284456"
"153230.0";"0.2922563"
"153240.0";"0.2659059"
"153250.0";"0.2770233"
"153260.0";"0.2532291"
"153270.0";"0.2714608"
"153280.0";"0.2469842"
"153290.0";"0.2960714"
"153300.0";"0.2680767"
"153310.0";"0.2721961"
"153320.0";"0.2905528"
"153330.0";"0.2456682"
"153340.0";"0.2433821"
"153350.0";"0.2902603"
"153360.0";"0.301015"
"153370.0";"0.3355117"
"153380.0";"0.3150527"
"153390.0";"0.246134"
"153400.0";"0.2782191"
"153410.0";"0.2875442"
"153420.0";"0.2733166"
"153430.0";"0.30015"
"153440.0";"0.4008654"
"153450.0";"0.3295547"
"153460.0";"0.2963588"
"153470.0";"0.2740357"
"153480.0";"0.2709942"
"153490.0";"0.3293176"
"153500.0";"0.3247985"
"153510.0";"0.2934158"
"153520.0";"0.314155"
"153530.0";"0.2891437"
"153540.0";"0.2763579"
"153550.0";"0.2927885"
"153560.0";"0.285401"
"153570.0";"0.2960578"
"153580.0";"0.2906015"
"153590.0";"0.2671966"
"153600.0";"0.2676755"
"153610.0";"0.2990566"
"153620.0";"0.1935485"
"153630.0";"0.2689576"
"153640.0";"0.2783323"
"153650.0";"0.2618301"
"153660.0";"0.2578216"
"153670.0";"0.32968"
"153680.0";"0.2187413"
"153690.0";"0.2549294"
"153700.0";"0.3223011"
"153710.0";"0.2869444"
"153720.0";"0.2693511"
"153730.0";"0.3075542"
"153740.0";"0.2784102"
"153750.0";"0.2792573"
"153760.0";"0.2276623"
"153770.0";"0.2737624"
"153780.0";"0.2924397"
"153790.0";"0.2958818"
"153800.0";"0.2511188"
"153810.0";"0.2948285"
"153820.0";"0.310156"
"153830.0";"0.2750741"
"153840.0";"0.2865539"
"153850.0";"0.3221893"
"153860.0";"0.3041265"
"153870.0";"0.2888492"
"153880.0";"0.2558633"
"153890.0";"0.2677424"
"153900.0";"0.278345"
"153910.0";"0.237398"
"153920.0";"0.2973366"
"153930.0";"0.2717554"
"153940.0";"0.2757774"
"153950.0";"0.3242486"
"153960.0";"0.2811552"
"153970.0";"0.2579476"
"153980.0";"0.2993673"
"153990.0";"0.2467168"
"154000.0";"0.273443"
"154010.0";"0.251646"
"154020.0";"0.2984354"
"154030.0";"0.3249209"
"154040.0";"0.3005433"
"154050.0";"0.2601557"
"154060.0";"0.2585556"
"154070.0";"0.2942206"
"154080.0";"0.2634121"
"154090.0";"0.2971083"
"154100.0";"0.241514"
"154110.0";"0.2928439"
"154120.0";"0.2462238"
"154130.0";"0.2878167"
"154140.0";"0.2881853"
"154150.0";"0.2624745"
"154160.0";"0.2611549"
"154170.0";"0.2989768"
"154180.0";"0.3498584"
"154190.0";"0.2613982"
"154200.0";"0.2786844"
"154210.0";"0.2952199"
"154220.0";"0.2826536"
"154230.0";"0.3019039"
"154240.0";"0.2756117"
"154250.0";"0.2814569"
"154260.0";"0.2467164"
"154270.0";"0.3172649"
"154280.0";"0.2600343"
"154290.0";"0.2809218"
"154300.0";"0.2623969"
"154310.0";"0.2888238"
"154320.0";"0.21526"
"154330.0";"0.3071465"
"154340.0";"0.272151"
"154350.0";"0.2836104"
"154360.0";"0.2845226"
"154370.0";"0.2881338"
"154380.0";"0.2697296"
"154390.0";"0.2847895"
"154400.0";"0.2713706"
"154410.0";"0.254598"
"154420.0";"0.2970418"
"154430.0";"0.2729875"
"154440.0";"0.2734542"
"154450.0";"0.2436476"
"154460.0";"0.2730513"
"154470.0";"0.2537971"
"154480.0";"0.2978555"
"154490.0";"0.2656806"
