# This .csv file was created 12.10.2024 14:29
# extracted out of file interactions_energy.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:interactions_mol8_AS-MOL";"LJ-SR:interactions_mol8_AS-MOL";"Coul-14:interactions_mol8_AS-MOL";"LJ-14:interactions_mol8_AS-MOL"
"186440.0";"-551.764954";"-213.467072";"0.0";"0.0"
"186450.0";"-424.379944";"-266.642151";"0.0";"0.0"
"186460.0";"-476.043732";"-227.536865";"0.0";"0.0"
"186470.0";"-434.213348";"-246.992081";"0.0";"0.0"
"186480.0";"-509.710999";"-236.591995";"0.0";"0.0"
"186490.0";"-419.646545";"-228.054688";"0.0";"0.0"
"186500.0";"-539.69873";"-208.25322";"0.0";"0.0"
"186510.0";"-490.452545";"-223.328888";"0.0";"0.0"
"186520.0";"-497.118225";"-206.985519";"0.0";"0.0"
"186530.0";"-492.840149";"-239.522476";"0.0";"0.0"
"186540.0";"-488.686218";"-244.209579";"0.0";"0.0"
"186550.0";"-517.033569";"-233.291443";"0.0";"0.0"
"186560.0";"-511.651703";"-231.027878";"0.0";"0.0"
"186570.0";"-483.403473";"-206.265244";"0.0";"0.0"
"186580.0";"-460.644897";"-245.368408";"0.0";"0.0"
"186590.0";"-499.058594";"-236.881638";"0.0";"0.0"
"186600.0";"-475.866241";"-214.413055";"0.0";"0.0"
"186610.0";"-464.060425";"-214.43428";"0.0";"0.0"
"186620.0";"-491.739441";"-221.69516";"0.0";"0.0"
"186630.0";"-518.465698";"-216.130005";"0.0";"0.0"
"186640.0";"-535.20166";"-249.487488";"0.0";"0.0"
"186650.0";"-458.535217";"-250.833054";"0.0";"0.0"
"186660.0";"-459.039001";"-254.248444";"0.0";"0.0"
"186670.0";"-452.979919";"-233.312729";"0.0";"0.0"
"186680.0";"-487.050201";"-252.726318";"0.0";"0.0"
"186690.0";"-477.047058";"-241.752579";"0.0";"0.0"
"186700.0";"-490.670288";"-275.160431";"0.0";"0.0"
"186710.0";"-446.935059";"-269.398743";"0.0";"0.0"
"186720.0";"-508.217102";"-263.388153";"0.0";"0.0"
"186730.0";"-570.89209";"-247.555008";"0.0";"0.0"
"186740.0";"-543.314209";"-250.231628";"0.0";"0.0"
"186750.0";"-418.399017";"-234.414185";"0.0";"0.0"
"186760.0";"-603.120422";"-244.803482";"0.0";"0.0"
"186770.0";"-656.66217";"-243.072205";"0.0";"0.0"
"186780.0";"-597.530518";"-224.295975";"0.0";"0.0"
"186790.0";"-513.945374";"-244.156158";"0.0";"0.0"
"186800.0";"-627.291199";"-184.79982";"0.0";"0.0"
"186810.0";"-505.649719";"-271.844604";"0.0";"0.0"
"186820.0";"-665.480469";"-257.446533";"0.0";"0.0"
"186830.0";"-591.767151";"-242.917343";"0.0";"0.0"
"186840.0";"-591.621216";"-241.140198";"0.0";"0.0"
"186850.0";"-571.784485";"-264.430054";"0.0";"0.0"
"186860.0";"-631.625916";"-254.987289";"0.0";"0.0"
"186870.0";"-461.746765";"-270.909576";"0.0";"0.0"
"186880.0";"-456.79184";"-239.984055";"0.0";"0.0"
"186890.0";"-463.51239";"-232.335724";"0.0";"0.0"
"186900.0";"-465.185913";"-225.957886";"0.0";"0.0"
"186910.0";"-519.710876";"-276.93689";"0.0";"0.0"
"186920.0";"-573.464661";"-246.772598";"0.0";"0.0"
"186930.0";"-699.659058";"-225.34819";"0.0";"0.0"
"186940.0";"-606.683472";"-262.815338";"0.0";"0.0"
"186950.0";"-593.194702";"-255.339127";"0.0";"0.0"
"186960.0";"-603.566711";"-227.469543";"0.0";"0.0"
"186970.0";"-516.718628";"-257.276459";"0.0";"0.0"
"186980.0";"-516.885132";"-259.516632";"0.0";"0.0"
"186990.0";"-547.911011";"-242.390991";"0.0";"0.0"
"187000.0";"-595.275146";"-260.498657";"0.0";"0.0"
"187010.0";"-527.025269";"-242.667221";"0.0";"0.0"
"187020.0";"-581.594788";"-278.805786";"0.0";"0.0"
"187030.0";"-656.938843";"-244.731766";"0.0";"0.0"
"187040.0";"-579.715942";"-259.114044";"0.0";"0.0"
"187050.0";"-590.100952";"-260.908478";"0.0";"0.0"
"187060.0";"-650.276794";"-268.350342";"0.0";"0.0"
"187070.0";"-591.220093";"-266.606873";"0.0";"0.0"
"187080.0";"-585.05835";"-250.065231";"0.0";"0.0"
"187090.0";"-511.069855";"-229.986938";"0.0";"0.0"
"187100.0";"-555.963928";"-262.398041";"0.0";"0.0"
"187110.0";"-536.890991";"-224.281693";"0.0";"0.0"
"187120.0";"-557.690308";"-217.103958";"0.0";"0.0"
"187130.0";"-461.979523";"-269.637787";"0.0";"0.0"
"187140.0";"-492.651154";"-237.259567";"0.0";"0.0"
"187150.0";"-526.325806";"-216.229431";"0.0";"0.0"
"187160.0";"-533.132019";"-215.037003";"0.0";"0.0"
"187170.0";"-536.454407";"-224.071594";"0.0";"0.0"
"187180.0";"-473.917664";"-260.161285";"0.0";"0.0"
"187190.0";"-577.763428";"-227.109756";"0.0";"0.0"
"187200.0";"-644.897095";"-193.421585";"0.0";"0.0"
"187210.0";"-598.259705";"-228.537933";"0.0";"0.0"
"187220.0";"-601.335205";"-227.336304";"0.0";"0.0"
"187230.0";"-426.686523";"-263.158722";"0.0";"0.0"
"187240.0";"-570.814392";"-253.104095";"0.0";"0.0"
"187250.0";"-534.942261";"-257.044159";"0.0";"0.0"
"187260.0";"-483.373962";"-235.790039";"0.0";"0.0"
"187270.0";"-479.861755";"-252.154678";"0.0";"0.0"
"187280.0";"-471.99353";"-240.897858";"0.0";"0.0"
"187290.0";"-388.453278";"-254.166412";"0.0";"0.0"
"187300.0";"-382.371796";"-243.168961";"0.0";"0.0"
"187310.0";"-483.04599";"-266.913635";"0.0";"0.0"
"187320.0";"-443.145813";"-271.294922";"0.0";"0.0"
"187330.0";"-517.069275";"-210.959641";"0.0";"0.0"
"187340.0";"-455.307861";"-252.116577";"0.0";"0.0"
"187350.0";"-512.508484";"-263.515076";"0.0";"0.0"
"187360.0";"-540.843323";"-251.776352";"0.0";"0.0"
"187370.0";"-462.383911";"-258.685699";"0.0";"0.0"
"187380.0";"-524.545532";"-266.361145";"0.0";"0.0"
"187390.0";"-537.84845";"-246.861649";"0.0";"0.0"
"187400.0";"-486.937164";"-243.199509";"0.0";"0.0"
"187410.0";"-472.972412";"-255.928009";"0.0";"0.0"
"187420.0";"-565.713196";"-247.252792";"0.0";"0.0"
"187430.0";"-490.566772";"-231.86351";"0.0";"0.0"
"187440.0";"-512.042236";"-239.728821";"0.0";"0.0"
"187450.0";"-517.973083";"-231.678635";"0.0";"0.0"
"187460.0";"-517.814453";"-250.884979";"0.0";"0.0"
"187470.0";"-474.299377";"-249.196762";"0.0";"0.0"
"187480.0";"-425.897919";"-262.345703";"0.0";"0.0"
"187490.0";"-519.501892";"-231.111801";"0.0";"0.0"
"187500.0";"-483.613159";"-251.893188";"0.0";"0.0"
"187510.0";"-479.858582";"-239.155731";"0.0";"0.0"
"187520.0";"-454.426392";"-223.932861";"0.0";"0.0"
"187530.0";"-450.578278";"-235.686157";"0.0";"0.0"
"187540.0";"-444.473236";"-237.836029";"0.0";"0.0"
"187550.0";"-478.825378";"-239.563583";"0.0";"0.0"
"187560.0";"-548.187073";"-195.714798";"0.0";"0.0"
"187570.0";"-517.421204";"-217.064362";"0.0";"0.0"
"187580.0";"-495.240387";"-229.87674";"0.0";"0.0"
"187590.0";"-544.019287";"-240.138245";"0.0";"0.0"
"187600.0";"-462.27774";"-256.573822";"0.0";"0.0"
"187610.0";"-525.338257";"-241.295364";"0.0";"0.0"
"187620.0";"-358.868896";"-252.306519";"0.0";"0.0"
"187630.0";"-403.544373";"-233.326294";"0.0";"0.0"
"187640.0";"-411.416931";"-260.249237";"0.0";"0.0"
"187650.0";"-307.048462";"-243.484573";"0.0";"0.0"
"187660.0";"-345.211182";"-252.763519";"0.0";"0.0"
"187670.0";"-334.606201";"-224.83963";"0.0";"0.0"
"187680.0";"-414.368927";"-231.889206";"0.0";"0.0"
"187690.0";"-334.400513";"-247.056946";"0.0";"0.0"
"187700.0";"-372.366638";"-271.040405";"0.0";"0.0"
"187710.0";"-338.211151";"-229.334412";"0.0";"0.0"
"187720.0";"-401.122253";"-228.437332";"0.0";"0.0"
"187730.0";"-341.901642";"-288.457245";"0.0";"0.0"
"187740.0";"-388.39447";"-280.977295";"0.0";"0.0"
"187750.0";"-384.995331";"-264.13385";"0.0";"0.0"
"187760.0";"-426.47171";"-254.132156";"0.0";"0.0"
"187770.0";"-368.801178";"-254.243958";"0.0";"0.0"
"187780.0";"-440.231812";"-246.918442";"0.0";"0.0"
"187790.0";"-442.16983";"-240.272263";"0.0";"0.0"
"187800.0";"-507.884094";"-237.342926";"0.0";"0.0"
"187810.0";"-376.453583";"-255.635391";"0.0";"0.0"
"187820.0";"-527.344849";"-279.612915";"0.0";"0.0"
"187830.0";"-497.980927";"-273.001678";"0.0";"0.0"
"187840.0";"-546.456604";"-219.481918";"0.0";"0.0"
"187850.0";"-515.857666";"-240.816849";"0.0";"0.0"
"187860.0";"-511.022003";"-244.281158";"0.0";"0.0"
"187870.0";"-474.789062";"-230.546036";"0.0";"0.0"
"187880.0";"-547.471802";"-225.92897";"0.0";"0.0"
"187890.0";"-514.218994";"-242.013123";"0.0";"0.0"
"187900.0";"-460.71698";"-278.365601";"0.0";"0.0"
"187910.0";"-549.951904";"-234.275986";"0.0";"0.0"
"187920.0";"-562.438965";"-253.799942";"0.0";"0.0"
"187930.0";"-451.553406";"-250.849976";"0.0";"0.0"
"187940.0";"-538.340515";"-215.911636";"0.0";"0.0"
"187950.0";"-442.065735";"-267.78891";"0.0";"0.0"
"187960.0";"-512.382629";"-243.268188";"0.0";"0.0"
"187970.0";"-464.846893";"-248.327042";"0.0";"0.0"
"187980.0";"-472.742615";"-257.706726";"0.0";"0.0"
"187990.0";"-421.864105";"-253.478638";"0.0";"0.0"
"188000.0";"-444.03833";"-248.565338";"0.0";"0.0"
"188010.0";"-372.917358";"-258.688995";"0.0";"0.0"
"188020.0";"-441.278046";"-244.054962";"0.0";"0.0"
"188030.0";"-548.732178";"-237.502045";"0.0";"0.0"
"188040.0";"-483.120758";"-244.277374";"0.0";"0.0"
"188050.0";"-531.438904";"-266.705292";"0.0";"0.0"
"188060.0";"-432.964935";"-256.255798";"0.0";"0.0"
"188070.0";"-371.576691";"-233.675278";"0.0";"0.0"
"188080.0";"-362.461761";"-217.776413";"0.0";"0.0"
"188090.0";"-445.602509";"-233.197296";"0.0";"0.0"
"188100.0";"-475.801697";"-230.797607";"0.0";"0.0"
"188110.0";"-481.303741";"-244.973755";"0.0";"0.0"
"188120.0";"-460.336578";"-250.648911";"0.0";"0.0"
"188130.0";"-442.696228";"-262.70929";"0.0";"0.0"
"188140.0";"-484.916199";"-254.589539";"0.0";"0.0"
"188150.0";"-480.361084";"-222.90242";"0.0";"0.0"
"188160.0";"-457.462463";"-248.809082";"0.0";"0.0"
"188170.0";"-513.60144";"-256.557404";"0.0";"0.0"
"188180.0";"-572.091736";"-249.68161";"0.0";"0.0"
"188190.0";"-603.222961";"-263.220093";"0.0";"0.0"
"188200.0";"-513.962891";"-280.133759";"0.0";"0.0"
"188210.0";"-491.058838";"-244.671661";"0.0";"0.0"
"188220.0";"-496.065735";"-227.946716";"0.0";"0.0"
"188230.0";"-500.067688";"-237.108124";"0.0";"0.0"
"188240.0";"-531.395508";"-257.597992";"0.0";"0.0"
"188250.0";"-511.869385";"-298.213745";"0.0";"0.0"
"188260.0";"-528.431519";"-248.581833";"0.0";"0.0"
"188270.0";"-375.813965";"-291.90686";"0.0";"0.0"
"188280.0";"-392.905762";"-292.76886";"0.0";"0.0"
"188290.0";"-400.552795";"-277.882996";"0.0";"0.0"
"188300.0";"-450.630005";"-289.979034";"0.0";"0.0"
"188310.0";"-521.559082";"-270.173615";"0.0";"0.0"
"188320.0";"-512.421448";"-293.092377";"0.0";"0.0"
"188330.0";"-496.583282";"-274.304016";"0.0";"0.0"
"188340.0";"-485.179565";"-262.372864";"0.0";"0.0"
"188350.0";"-548.9552";"-247.34166";"0.0";"0.0"
"188360.0";"-552.184265";"-286.532867";"0.0";"0.0"
"188370.0";"-571.18158";"-278.141968";"0.0";"0.0"
"188380.0";"-490.069641";"-254.249344";"0.0";"0.0"
"188390.0";"-570.354797";"-237.419968";"0.0";"0.0"
"188400.0";"-598.086426";"-266.092072";"0.0";"0.0"
"188410.0";"-510.086884";"-283.60849";"0.0";"0.0"
"188420.0";"-534.250183";"-253.500748";"0.0";"0.0"
"188430.0";"-535.261169";"-274.210785";"0.0";"0.0"
"188440.0";"-486.842651";"-285.363037";"0.0";"0.0"
"188450.0";"-419.348724";"-293.34845";"0.0";"0.0"
"188460.0";"-526.813171";"-256.630005";"0.0";"0.0"
"188470.0";"-549.246216";"-242.901825";"0.0";"0.0"
"188480.0";"-512.996155";"-271.305115";"0.0";"0.0"
"188490.0";"-519.254517";"-253.421371";"0.0";"0.0"
"188500.0";"-446.566345";"-288.500092";"0.0";"0.0"
"188510.0";"-636.963745";"-258.735626";"0.0";"0.0"
"188520.0";"-476.286041";"-265.248413";"0.0";"0.0"
"188530.0";"-470.995758";"-260.391205";"0.0";"0.0"
"188540.0";"-573.439087";"-286.037689";"0.0";"0.0"
"188550.0";"-655.910034";"-254.387238";"0.0";"0.0"
"188560.0";"-503.368805";"-254.116913";"0.0";"0.0"
"188570.0";"-502.955597";"-276.296692";"0.0";"0.0"
"188580.0";"-558.55011";"-271.029266";"0.0";"0.0"
"188590.0";"-441.26355";"-267.944214";"0.0";"0.0"
"188600.0";"-572.970825";"-251.197784";"0.0";"0.0"
"188610.0";"-516.941833";"-293.491425";"0.0";"0.0"
"188620.0";"-526.155212";"-264.703339";"0.0";"0.0"
"188630.0";"-531.749268";"-251.340363";"0.0";"0.0"
"188640.0";"-608.100281";"-210.264435";"0.0";"0.0"
"188650.0";"-549.951843";"-265.922424";"0.0";"0.0"
"188660.0";"-527.335938";"-244.558945";"0.0";"0.0"
"188670.0";"-565.715698";"-235.177338";"0.0";"0.0"
"188680.0";"-566.400269";"-214.298813";"0.0";"0.0"
"188690.0";"-447.934845";"-269.467896";"0.0";"0.0"
"188700.0";"-581.279358";"-236.436279";"0.0";"0.0"
"188710.0";"-517.209961";"-256.019928";"0.0";"0.0"
"188720.0";"-553.75415";"-262.756287";"0.0";"0.0"
"188730.0";"-464.583374";"-253.105072";"0.0";"0.0"
"188740.0";"-558.943542";"-246.428909";"0.0";"0.0"
"188750.0";"-493.085022";"-291.139099";"0.0";"0.0"
"188760.0";"-514.92688";"-259.925995";"0.0";"0.0"
"188770.0";"-467.049469";"-237.935699";"0.0";"0.0"
"188780.0";"-516.137756";"-263.219299";"0.0";"0.0"
"188790.0";"-463.04834";"-277.230011";"0.0";"0.0"
"188800.0";"-521.180176";"-258.635162";"0.0";"0.0"
"188810.0";"-404.139404";"-279.744965";"0.0";"0.0"
"188820.0";"-472.853821";"-249.910599";"0.0";"0.0"
"188830.0";"-498.283417";"-260.873383";"0.0";"0.0"
"188840.0";"-399.616028";"-282.92514";"0.0";"0.0"
"188850.0";"-335.607758";"-280.40329";"0.0";"0.0"
"188860.0";"-456.041443";"-257.229553";"0.0";"0.0"
"188870.0";"-505.653137";"-267.912231";"0.0";"0.0"
"188880.0";"-466.308655";"-264.180115";"0.0";"0.0"
"188890.0";"-543.343811";"-264.137207";"0.0";"0.0"
"188900.0";"-588.597595";"-270.005188";"0.0";"0.0"
"188910.0";"-537.7771";"-249.710266";"0.0";"0.0"
"188920.0";"-512.324707";"-262.660553";"0.0";"0.0"
"188930.0";"-680.763062";"-234.633057";"0.0";"0.0"
"188940.0";"-575.006653";"-288.830383";"0.0";"0.0"
"188950.0";"-574.851562";"-248.89212";"0.0";"0.0"
"188960.0";"-601.218201";"-246.484451";"0.0";"0.0"
"188970.0";"-502.83371";"-244.788498";"0.0";"0.0"
"188980.0";"-483.868011";"-244.305099";"0.0";"0.0"
"188990.0";"-493.077026";"-224.204269";"0.0";"0.0"
"189000.0";"-477.376465";"-265.069611";"0.0";"0.0"
"189010.0";"-448.242371";"-258.986511";"0.0";"0.0"
"189020.0";"-469.820892";"-235.27243";"0.0";"0.0"
"189030.0";"-443.154419";"-214.971405";"0.0";"0.0"
"189040.0";"-611.653748";"-245.96582";"0.0";"0.0"
"189050.0";"-596.470215";"-235.61467";"0.0";"0.0"
"189060.0";"-530.067993";"-246.561081";"0.0";"0.0"
"189070.0";"-511.694458";"-247.067642";"0.0";"0.0"
"189080.0";"-510.559021";"-256.277893";"0.0";"0.0"
"189090.0";"-457.104675";"-282.264587";"0.0";"0.0"
"189100.0";"-454.849487";"-249.264542";"0.0";"0.0"
"189110.0";"-574.055969";"-203.620209";"0.0";"0.0"
"189120.0";"-558.907776";"-221.004074";"0.0";"0.0"
"189130.0";"-498.816803";"-237.016571";"0.0";"0.0"
"189140.0";"-481.890289";"-234.980774";"0.0";"0.0"
"189150.0";"-442.231873";"-256.717072";"0.0";"0.0"
"189160.0";"-577.852417";"-244.539764";"0.0";"0.0"
"189170.0";"-493.317169";"-216.966858";"0.0";"0.0"
"189180.0";"-604.684143";"-225.003082";"0.0";"0.0"
"189190.0";"-434.930664";"-231.978348";"0.0";"0.0"
"189200.0";"-562.487061";"-247.007523";"0.0";"0.0"
"189210.0";"-447.698364";"-290.566254";"0.0";"0.0"
"189220.0";"-499.087097";"-276.479736";"0.0";"0.0"
"189230.0";"-520.889954";"-262.210663";"0.0";"0.0"
"189240.0";"-585.893433";"-198.837692";"0.0";"0.0"
"189250.0";"-510.991638";"-230.131302";"0.0";"0.0"
"189260.0";"-558.467102";"-228.996658";"0.0";"0.0"
"189270.0";"-591.028748";"-225.111816";"0.0";"0.0"
"189280.0";"-571.224365";"-221.007996";"0.0";"0.0"
"189290.0";"-565.874084";"-244.717316";"0.0";"0.0"
"189300.0";"-493.697754";"-239.786774";"0.0";"0.0"
"189310.0";"-471.258484";"-249.651703";"0.0";"0.0"
"189320.0";"-512.759583";"-231.589142";"0.0";"0.0"
"189330.0";"-510.046875";"-231.171417";"0.0";"0.0"
"189340.0";"-457.824646";"-269.570404";"0.0";"0.0"
"189350.0";"-466.746155";"-243.249466";"0.0";"0.0"
"189360.0";"-553.522583";"-241.522385";"0.0";"0.0"
"189370.0";"-608.627808";"-216.300613";"0.0";"0.0"
"189380.0";"-563.075928";"-242.916946";"0.0";"0.0"
"189390.0";"-540.795593";"-222.060593";"0.0";"0.0"
"189400.0";"-488.793732";"-269.644257";"0.0";"0.0"
"189410.0";"-552.00824";"-210.537354";"0.0";"0.0"
"189420.0";"-547.954468";"-232.296967";"0.0";"0.0"
"189430.0";"-402.761261";"-271.559753";"0.0";"0.0"
"189440.0";"-459.845856";"-234.007004";"0.0";"0.0"
"189450.0";"-419.388489";"-281.657623";"0.0";"0.0"
"189460.0";"-489.066742";"-249.845276";"0.0";"0.0"
"189470.0";"-481.346649";"-257.601776";"0.0";"0.0"
"189480.0";"-554.026489";"-234.308914";"0.0";"0.0"
"189490.0";"-493.560608";"-239.575577";"0.0";"0.0"
"189500.0";"-501.043762";"-261.264679";"0.0";"0.0"
"189510.0";"-489.101929";"-258.85199";"0.0";"0.0"
"189520.0";"-371.406494";"-231.296585";"0.0";"0.0"
"189530.0";"-499.465546";"-217.965317";"0.0";"0.0"
"189540.0";"-393.824158";"-257.191925";"0.0";"0.0"
"189550.0";"-511.093445";"-243.074768";"0.0";"0.0"
"189560.0";"-410.299011";"-254.515244";"0.0";"0.0"
"189570.0";"-450.818024";"-259.419647";"0.0";"0.0"
"189580.0";"-418.24939";"-253.783081";"0.0";"0.0"
"189590.0";"-468.554291";"-255.694687";"0.0";"0.0"
"189600.0";"-406.666534";"-228.739258";"0.0";"0.0"
"189610.0";"-345.758606";"-254.282104";"0.0";"0.0"
"189620.0";"-372.383026";"-237.136337";"0.0";"0.0"
"189630.0";"-410.069855";"-279.484192";"0.0";"0.0"
"189640.0";"-466.560211";"-253.218719";"0.0";"0.0"
"189650.0";"-374.856567";"-271.107788";"0.0";"0.0"
"189660.0";"-517.713074";"-267.598663";"0.0";"0.0"
"189670.0";"-568.082092";"-257.808044";"0.0";"0.0"
"189680.0";"-494.389374";"-257.076935";"0.0";"0.0"
"189690.0";"-406.509338";"-253.16481";"0.0";"0.0"
"189700.0";"-436.333313";"-245.071762";"0.0";"0.0"
"189710.0";"-375.219696";"-229.505951";"0.0";"0.0"
"189720.0";"-431.642914";"-270.649536";"0.0";"0.0"
"189730.0";"-390.613251";"-247.020935";"0.0";"0.0"
"189740.0";"-344.712891";"-279.404449";"0.0";"0.0"
"189750.0";"-457.999451";"-246.680817";"0.0";"0.0"
"189760.0";"-622.489197";"-207.246994";"0.0";"0.0"
"189770.0";"-475.209686";"-269.266083";"0.0";"0.0"
"189780.0";"-579.897034";"-258.546906";"0.0";"0.0"
"189790.0";"-578.052795";"-229.905563";"0.0";"0.0"
"189800.0";"-472.332245";"-229.604233";"0.0";"0.0"
"189810.0";"-503.334686";"-263.500244";"0.0";"0.0"
"189820.0";"-488.905701";"-241.863739";"0.0";"0.0"
"189830.0";"-448.588623";"-277.364471";"0.0";"0.0"
"189840.0";"-498.179413";"-247.780045";"0.0";"0.0"
"189850.0";"-473.831207";"-238.949341";"0.0";"0.0"
"189860.0";"-457.61673";"-257.81366";"0.0";"0.0"
"189870.0";"-463.415558";"-232.583618";"0.0";"0.0"
"189880.0";"-395.132324";"-217.310394";"0.0";"0.0"
"189890.0";"-485.023926";"-219.708817";"0.0";"0.0"
"189900.0";"-496.268402";"-228.06987";"0.0";"0.0"
"189910.0";"-469.604492";"-261.925659";"0.0";"0.0"
"189920.0";"-511.598602";"-247.649216";"0.0";"0.0"
"189930.0";"-474.034698";"-246.911102";"0.0";"0.0"
"189940.0";"-517.495605";"-227.38382";"0.0";"0.0"
"189950.0";"-587.775085";"-251.648285";"0.0";"0.0"
"189960.0";"-591.74762";"-237.222626";"0.0";"0.0"
"189970.0";"-589.183899";"-241.493668";"0.0";"0.0"
"189980.0";"-516.301147";"-241.536194";"0.0";"0.0"
"189990.0";"-585.057068";"-228.003845";"0.0";"0.0"
"190000.0";"-470.850159";"-241.447601";"0.0";"0.0"
"190010.0";"-580.30304";"-250.007843";"0.0";"0.0"
"190020.0";"-519.545288";"-236.15921";"0.0";"0.0"
"190030.0";"-490.015015";"-224.851425";"0.0";"0.0"
"190040.0";"-423.478516";"-271.409241";"0.0";"0.0"
"190050.0";"-557.389099";"-277.04129";"0.0";"0.0"
"190060.0";"-508.61264";"-229.143265";"0.0";"0.0"
"190070.0";"-468.554321";"-234.677048";"0.0";"0.0"
"190080.0";"-472.132538";"-233.374802";"0.0";"0.0"
"190090.0";"-454.528168";"-278.191895";"0.0";"0.0"
"190100.0";"-460.929993";"-248.455246";"0.0";"0.0"
"190110.0";"-477.295135";"-240.890793";"0.0";"0.0"
"190120.0";"-447.111267";"-227.937714";"0.0";"0.0"
"190130.0";"-441.555908";"-262.855103";"0.0";"0.0"
"190140.0";"-509.392853";"-242.562561";"0.0";"0.0"
"190150.0";"-511.985748";"-262.744507";"0.0";"0.0"
"190160.0";"-442.733276";"-250.689728";"0.0";"0.0"
"190170.0";"-646.969299";"-234.802734";"0.0";"0.0"
"190180.0";"-555.809692";"-217.472168";"0.0";"0.0"
"190190.0";"-553.289795";"-228.834076";"0.0";"0.0"
"190200.0";"-500.483459";"-242.338623";"0.0";"0.0"
"190210.0";"-460.286438";"-240.497955";"0.0";"0.0"
"190220.0";"-462.972076";"-214.527298";"0.0";"0.0"
"190230.0";"-424.507019";"-244.254257";"0.0";"0.0"
"190240.0";"-459.95816";"-243.653564";"0.0";"0.0"
"190250.0";"-584.357666";"-237.062851";"0.0";"0.0"
"190260.0";"-559.168762";"-232.838837";"0.0";"0.0"
"190270.0";"-484.679169";"-220.666901";"0.0";"0.0"
"190280.0";"-391.61496";"-266.25235";"0.0";"0.0"
"190290.0";"-521.060242";"-245.753113";"0.0";"0.0"
"190300.0";"-529.671021";"-251.587952";"0.0";"0.0"
"190310.0";"-530.829407";"-198.911636";"0.0";"0.0"
"190320.0";"-420.369293";"-253.688553";"0.0";"0.0"
"190330.0";"-407.328522";"-248.787979";"0.0";"0.0"
"190340.0";"-393.883972";"-236.407196";"0.0";"0.0"
"190350.0";"-433.076965";"-251.284485";"0.0";"0.0"
"190360.0";"-417.06839";"-268.667358";"0.0";"0.0"
"190370.0";"-460.777985";"-206.925293";"0.0";"0.0"
"190380.0";"-418.832916";"-253.295944";"0.0";"0.0"
"190390.0";"-552.167358";"-240.55722";"0.0";"0.0"
"190400.0";"-425.479126";"-265.276306";"0.0";"0.0"
"190410.0";"-429.763672";"-246.512344";"0.0";"0.0"
"190420.0";"-569.879211";"-241.307953";"0.0";"0.0"
"190430.0";"-423.422455";"-248.53215";"0.0";"0.0"
"190440.0";"-529.744202";"-242.84166";"0.0";"0.0"
"190450.0";"-519.596863";"-247.061768";"0.0";"0.0"
"190460.0";"-487.466644";"-260.362091";"0.0";"0.0"
"190470.0";"-538.214966";"-245.989471";"0.0";"0.0"
"190480.0";"-501.343384";"-273.45108";"0.0";"0.0"
"190490.0";"-663.393494";"-229.181793";"0.0";"0.0"
"190500.0";"-560.853516";"-239.730408";"0.0";"0.0"
"190510.0";"-674.780823";"-216.995651";"0.0";"0.0"
"190520.0";"-627.207886";"-230.881119";"0.0";"0.0"
"190530.0";"-504.442566";"-249.470474";"0.0";"0.0"
"190540.0";"-619.743469";"-225.484222";"0.0";"0.0"
"190550.0";"-560.669556";"-242.47963";"0.0";"0.0"
"190560.0";"-482.461792";"-262.04129";"0.0";"0.0"
"190570.0";"-668.804443";"-227.634338";"0.0";"0.0"
"190580.0";"-735.305054";"-233.617096";"0.0";"0.0"
"190590.0";"-820.07605";"-166.770111";"0.0";"0.0"
"190600.0";"-770.356689";"-213.24176";"0.0";"0.0"
"190610.0";"-636.482605";"-237.131165";"0.0";"0.0"
"190620.0";"-663.317139";"-228.34668";"0.0";"0.0"
"190630.0";"-717.316406";"-203.003372";"0.0";"0.0"
"190640.0";"-640.123718";"-264.190338";"0.0";"0.0"
"190650.0";"-581.200317";"-239.305435";"0.0";"0.0"
"190660.0";"-716.75177";"-219.361679";"0.0";"0.0"
"190670.0";"-736.917236";"-205.032852";"0.0";"0.0"
"190680.0";"-681.191711";"-211.108307";"0.0";"0.0"
